ST,OCCPSTEM,RAC1P,SEX,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
District of Columbia,STEM-related,White,Female,0.05637383266921211,1.0,52611.71875,1449,1.8912786576212306,DC,0
District of Columbia,STEM-related,White,Male,-0.31134679683055183,1.0,41650.94401041666,516,0.7975695543137105,DC,0
Florida,Non-STEM,Asian,Female,0.00324035124538008,0.782258064516129,14252.045792079207,14744,0.8154312466616133,FL,0
Florida,Non-STEM,Asian,Male,-0.10554304287014456,0.851063829787234,20002.871287128717,15407,0.8618733213633206,FL,0
Florida,Non-STEM,Black or African American,Female,-0.013988434631204586,0.7561327561327561,17002.440594059404,125144,1.0061649828396557,FL,0
Florida,Non-STEM,Black or African American,Male,0.05071357802370741,0.6473684210526316,16002.297029702971,124448,1.0460996196277792,FL,0
Florida,Non-STEM,Multi-racial and Other,Female,-0.06898407164653421,0.7822349570200573,18002.58415841584,46588,0.9649858781050993,FL,0
Florida,Non-STEM,Multi-racial and Other,Male,0.112799547828845,0.6374269005847953,19002.72772277228,43722,0.9656828239316825,FL,0
Florida,Non-STEM,Native American or Hawaiian,Female,-0.3312851721473171,0.8947368421052632,14902.139108910891,2931,1.0165697796463895,FL,0
Florida,Non-STEM,Native American or Hawaiian,Male,0.25389185196284925,0.7058823529411765,17702.541089108912,2406,1.0608156254368928,FL,0
Florida,Non-STEM,White,Female,-0.0013902834019138125,0.8166958552247519,20002.871287128717,402732,0.987974334452495,FL,0
Florida,Non-STEM,White,Male,0.01423951598594247,0.761978761978762,22003.158415841583,461739,1.016546853180193,FL,0
Florida,Not working,Asian,Female,,0.6,0.0,530,2.9941514422966966,FL,1
Florida,Not working,Asian,Male,,0.0,0.0,146,0.8342651021572368,FL,1
Florida,Not working,Black or African American,Female,,0.4444444444444444,0.0,1189,0.9764879474476287,FL,1
Florida,Not working,Black or African American,Male,,0.6470588235294118,0.0,2577,2.2127146310574966,FL,1
Florida,Not working,Multi-racial and Other,Female,,0.75,0.0,648,1.3710325422218284,FL,1
Florida,Not working,Multi-racial and Other,Male,,0.0,0.0,152,0.3429287853619523,FL,1
Florida,Not working,Native American or Hawaiian,Female,,1.0,0.0,157,5.562203771246211,FL,1
Florida,Not working,White,Female,,0.5909090909090909,0.0,3355,0.8407132934427013,FL,1
Florida,Not working,White,Male,,0.7307692307692307,0.0,3384,0.7610042161700492,FL,1
Florida,STEM,Asian,Female,-0.16383115626722705,0.9411764705882353,25003.589108910888,1923,2.07609875626725,FL,0
Florida,STEM,Asian,Male,-0.29152605395404346,1.0,64009.188118811886,3140,3.4288753711884965,FL,0
Florida,STEM,Black or African American,Female,-0.4745091993402291,0.8571428571428571,32504.66584158416,1181,0.1853556210992445,FL,0
Florida,STEM,Black or African American,Male,0.2920359099119934,0.72,32004.594059405943,4146,0.6803166774155223,FL,0
Florida,STEM,Multi-racial and Other,Female,-0.462063093586764,0.8333333333333334,20502.943069306933,693,0.2802056077756388,FL,0
Florida,STEM,Multi-racial and Other,Male,0.07360422936847877,0.8484848484848485,40005.742574257434,5594,2.4118686141349297,FL,0
Florida,STEM,Native American or Hawaiian,Female,-0.05414691452831809,1.0,82011.77227722772,118,0.7989140903368137,FL,0
Florida,STEM,Native American or Hawaiian,Male,2.50206178771184,1.0,5700.818316831685,94,0.8090378418013475,FL,0
Florida,STEM,White,Female,0.1840236499891304,0.9485294117647058,35005.02475247525,12765,0.6112896462181814,FL,0
Florida,STEM,White,Male,0.030216503365046783,0.9076433121019108,48006.89108910892,33861,1.455215523837111,FL,0
Florida,STEM-related,Asian,Female,0.13750326076748506,0.8928571428571429,19502.799504950493,3084,2.812581313383258,FL,0
Florida,STEM-related,Asian,Male,0.08870977508454056,0.8461538461538461,20002.871287128717,1358,1.2526905915776267,FL,0
Florida,STEM-related,Black or African American,Female,-0.07104383205269235,0.8507462686567164,25003.589108910888,11995,1.5902965225126509,FL,0
Florida,STEM-related,Black or African American,Male,0.025420281721380836,0.9333333333333333,25003.589108910888,2266,0.31409694969821655,FL,0
Florida,STEM-related,Multi-racial and Other,Female,-0.24844076846476132,0.7647058823529411,26003.732673267325,6223,2.1255209141147695,FL,0
Florida,STEM-related,Multi-racial and Other,Male,-0.01084627694399883,1.0,47606.833663366335,1316,0.47930180762793245,FL,0
Florida,STEM-related,Native American or Hawaiian,Female,-1.600734578783678,0.0,15002.153465346535,28,0.16013936366647533,FL,0
Florida,STEM-related,Native American or Hawaiian,Male,-0.2182505998373348,1.0,42006.0297029703,44,0.319901040154492,FL,0
Florida,STEM-related,White,Female,0.06678705110355543,0.9159663865546218,32004.594059405943,38375,1.5523748670156499,FL,0
Florida,STEM-related,White,Male,0.10903237594869017,0.9292929292929293,33004.73762376238,10500,0.38118765905606056,FL,0
Georgia,Non-STEM,Asian,Female,-0.2600754547482328,0.8585858585858586,17991.853004291846,12351,0.9243473572299731,GA,0
Georgia,Non-STEM,Asian,Male,-0.07249715181591875,0.8411214953271028,24928.47103004292,10229,0.7627947275019521,GA,0
Georgia,Non-STEM,Black or African American,Female,-0.011240398631027026,0.7704485488126649,16474.467811158796,135801,1.0279124670841138,GA,0
Georgia,Non-STEM,Black or African American,Male,0.07080942464704668,0.6216596343178622,19075.69957081545,122175,1.0566688433204425,GA,0
Georgia,Non-STEM,Multi-racial and Other,Female,-0.24589608209534936,0.6640625,19238.276555793993,15587,0.9847835384032011,GA,0
Georgia,Non-STEM,Multi-racial and Other,Male,0.13105337134526665,0.5607476635514018,24928.47103004292,24613,1.0650300314293764,GA,0
Georgia,Non-STEM,Native American or Hawaiian,Female,0.1415305644417629,0.8,16366.08315450644,1376,1.0236629487821831,GA,0
Georgia,Non-STEM,Native American or Hawaiian,Male,0.35683094622301165,0.42105263157894735,27096.164163090132,2436,1.1240949968095049,GA,0
Georgia,Non-STEM,White,Female,-0.048759026344566234,0.8412240184757506,19184.08422746781,179881,0.9719071181702805,GA,0
Georgia,Non-STEM,White,Male,0.0519282532731385,0.777838727372463,27096.164163090132,183532,0.98703175302817,GA,0
Georgia,Not working,Asian,Female,,0.0,0.0,104,0.7698095466347724,GA,1
Georgia,Not working,Asian,Male,,1.0,0.0,48,0.3540239247544202,GA,1
Georgia,Not working,Black or African American,Female,,0.6,0.0,1471,1.101241855098084,GA,1
Georgia,Not working,Black or African American,Male,,0.5454545454545454,0.0,1733,1.4824224667024295,GA,1
Georgia,Not working,Multi-racial and Other,Female,,0.5,0.0,391,2.443272312138788,GA,1
Georgia,Not working,Multi-racial and Other,Male,,0.0,0.0,69,0.2952998757607567,GA,1
Georgia,Not working,White,Female,,0.5454545454545454,0.0,1908,1.0196114671108985,GA,1
Georgia,Not working,White,Male,,0.4444444444444444,0.0,1232,0.6553101669307685,GA,1
Georgia,STEM,Asian,Female,-0.08692551422373253,1.0,75869.25965665237,1704,1.9845342664579626,GA,0
Georgia,STEM,Asian,Male,0.5060777838126452,0.9459459459459459,54192.328326180264,4302,4.992301887481008,GA,0
Georgia,STEM,Black or African American,Female,-0.028783402260963733,0.8636363636363636,45521.555793991414,4406,0.5189835445459594,GA,0
Georgia,STEM,Black or African American,Male,-0.1246344048388784,0.8888888888888888,40102.32296137339,4017,0.5406476451445658,GA,0
Georgia,STEM,Multi-racial and Other,Female,1.4352647445413216,1.0,16799.62178111588,753,0.7403364816628941,GA,0
Georgia,STEM,Multi-racial and Other,Male,-0.15423673014419645,1.0,65030.79399141631,1148,0.7730278133313054,GA,0
Georgia,STEM,Native American or Hawaiian,Female,-0.5100476702859724,1.0,30889.62714592275,56,0.6483096813520574,GA,0
Georgia,STEM,White,Female,-0.0393281353440276,0.9411764705882353,43353.862660944214,6943,0.5837710641410104,GA,0
Georgia,STEM,White,Male,0.03436860468980367,0.9433962264150944,59611.56115879829,20881,1.7475376850223339,GA,0
Georgia,STEM-related,Asian,Female,0.4065443718698914,1.0,39018.476394849786,861,1.2959024145420182,GA,0
Georgia,STEM-related,Asian,Male,0.021660862061746583,1.0,15607.390557939914,495,0.74236206005298,GA,0
Georgia,STEM-related,Black or African American,Female,-0.09366449651105682,0.875,39560.39967811159,6830,1.0397045261353777,GA,0
Georgia,STEM-related,Black or African American,Male,0.6896416922777645,0.9166666666666666,40644.2462446352,2046,0.3558756301948355,GA,0
Georgia,STEM-related,Multi-racial and Other,Female,0.05769081210388229,0.6666666666666666,24820.086373390564,1061,1.3481235466769967,GA,0
Georgia,STEM-related,Multi-racial and Other,Male,-0.19616121783252904,1.0,8941.734173819743,148,0.1287938374117117,GA,0
Georgia,STEM-related,Native American or Hawaiian,Female,0.643722424759343,1.0,35766.93669527897,79,1.1819570820927354,GA,0
Georgia,STEM-related,White,Female,0.023343381550551667,0.9432989690721649,43353.862660944214,19316,2.0989047567363746,GA,0
Georgia,STEM-related,White,Male,0.5342226184117385,0.8333333333333334,33870.20520386266,3373,0.36481419930190023,GA,0
Hawaii,Non-STEM,Asian,Female,-0.05845781010902889,0.9285714285714286,19305.369656328585,15355,1.0084343261032704,HI,0
Hawaii,Non-STEM,Asian,Male,0.06548558881124313,0.9655172413793104,19474.715004191115,14958,0.9693707402401531,HI,0
Hawaii,Non-STEM,Black or African American,Female,-0.42590848316807794,1.0,26671.892288348703,1552,0.93843193790179,HI,0
Hawaii,Non-STEM,Black or African American,Male,-0.2916662118076109,1.0,25020.775146689026,1167,0.660779012648065,HI,0
Hawaii,Non-STEM,Multi-racial and Other,Female,0.05869633661388628,0.9473684210526315,16934.534786253145,14686,1.086299862635579,HI,0
Hawaii,Non-STEM,Multi-racial and Other,Male,0.1603467068136368,0.9702970297029703,24385.730092204532,10662,0.8981020445547083,HI,0
Hawaii,Non-STEM,Native American or Hawaiian,Female,0.24368384520803946,0.9272727272727272,9737.357502095558,4827,1.0590603175483972,HI,0
Hawaii,Non-STEM,Native American or Hawaiian,Male,0.2752763992936636,0.8367346938775511,20321.44174350377,5270,1.1222485030578107,HI,0
Hawaii,Non-STEM,White,Female,-0.03235587448820312,0.9425287356321839,15241.081307627826,10668,0.9971803290538669,HI,0
Hawaii,Non-STEM,White,Male,-0.32055236465671355,0.9657142857142857,22014.895222129086,14713,1.0190484617348374,HI,0
Hawaii,Not working,Asian,Male,,0.0,0.0,113,1.247425214063748,HI,1
Hawaii,Not working,Black or African American,Female,,1.0,0.0,108,11.123834407660055,HI,1
Hawaii,Not working,Multi-racial and Other,Female,,1.0,0.0,35,0.44099528073253674,HI,1
Hawaii,Not working,Multi-racial and Other,Male,,0.5,0.0,95,1.3631081329409604,HI,1
Hawaii,Not working,Native American or Hawaiian,Female,,1.0,0.0,200,7.474688338806365,HI,1
Hawaii,STEM,Asian,Female,0.6153433407836505,0.75,6773.813914501257,494,0.4532690279231937,HI,0
Hawaii,STEM,Asian,Male,0.18792910304632746,0.9,33869.06957250629,1244,1.1263362310589586,HI,0
Hawaii,STEM,Black or African American,Female,2.1118595980777553,1.0,22014.895222129086,64,0.5406576259354692,HI,0
Hawaii,STEM,Black or African American,Male,-0.3621170804547706,1.0,58424.145012573346,486,3.844615832459387,HI,0
Hawaii,STEM,Multi-racial and Other,Female,0.17294289055390702,1.0,52920.42120704109,358,0.36996490063683374,HI,0
Hawaii,STEM,Multi-racial and Other,Male,0.5767509173634695,1.0,34715.79631181895,1979,2.328971088348159,HI,0
Hawaii,STEM,Native American or Hawaiian,Female,-0.6548025760985,1.0,53343.7845766974,26,0.07969811338325392,HI,0
Hawaii,STEM,White,Female,-0.13416196319637344,0.7777777777777778,38102.70326906957,746,0.9742284757194689,HI,0
Hawaii,STEM,White,Male,0.08162931582432162,0.9375,25401.802179379723,1321,1.2782850701698385,HI,0
Hawaii,STEM-related,Asian,Female,-0.015916146621442407,0.9166666666666666,23920.030385582566,1239,1.8162448730109957,HI,0
Hawaii,STEM-related,Asian,Male,-0.019189392956653818,1.0,31328.88935456832,1002,1.4494037977019,HI,0
Hawaii,STEM-related,Black or African American,Female,-0.6367110664977846,1.0,20321.44174350377,132,1.7815183074336791,HI,0
Hawaii,STEM-related,Black or African American,Male,1.507975891728733,1.0,33869.06957250629,329,4.158020040051306,HI,0
Hawaii,STEM-related,Multi-racial and Other,Female,0.7106405169662782,1.0,4656.997066219615,93,0.15354456375456008,HI,0
Hawaii,STEM-related,Multi-racial and Other,Male,0.49681584821542746,1.0,32175.616093880973,587,1.103647550394957,HI,0
Hawaii,STEM-related,Native American or Hawaiian,Female,,1.0,3598.588642078793,62,0.3036269952797896,HI,1
Hawaii,STEM-related,White,Female,0.14719827461008098,1.0,38102.70326906957,592,1.2351442986394239,HI,0
Hawaii,STEM-related,White,Male,-0.42557491963836835,1.0,50803.60435875943,169,0.26126762832120387,HI,0
Idaho,Non-STEM,Asian,Female,-0.5073646886414036,1.0,4930.208785249458,225,1.0936300585819136,ID,0
Idaho,Non-STEM,Asian,Male,-0.34510481669830695,0.875,23007.640997830804,1160,0.9818969566215325,ID,0
Idaho,Non-STEM,Black or African American,Female,0.1399849515644444,1.0,10956.019522776573,748,1.0936300585819136,ID,0
Idaho,Non-STEM,Black or African American,Male,-0.13638151813920119,0.75,30129.053687635576,552,0.8049117231162886,ID,0
Idaho,Non-STEM,Multi-racial and Other,Female,0.14907581105168888,0.9428571428571428,19720.83514099783,6085,1.0222333189663508,ID,0
Idaho,Non-STEM,Multi-racial and Other,Male,0.10259628581553151,0.7272727272727273,27390.04880694143,5056,1.0488227572439597,ID,0
Idaho,Non-STEM,Native American or Hawaiian,Female,-0.0435393798589069,0.7777777777777778,10956.019522776573,658,0.9006365188321642,ID,0
Idaho,Non-STEM,Native American or Hawaiian,Male,0.09610904651744612,0.7333333333333333,21035.55748373102,1350,0.7641824943507162,ID,0
Idaho,Non-STEM,White,Female,0.004544006649397541,0.8253164556962025,16434.02928416486,48100,1.0188376327746904,ID,0
Idaho,Non-STEM,White,Male,0.11387827823294358,0.7658643326039387,24103.242950108463,54874,0.9874756196768948,ID,0
Idaho,Not working,White,Female,,1.0,0.0,80,0.4995633021556433,ID,1
Idaho,Not working,White,Male,,1.0,0.0,323,1.7135742376779488,ID,1
Idaho,STEM,Asian,Male,-0.14962796452640514,1.0,98604.17570498916,132,2.000419888141799,ID,0
Idaho,STEM,Black or African American,Male,0.06648900694620868,1.0,43824.07809110629,198,5.1690849909584085,ID,0
Idaho,STEM,Multi-racial and Other,Female,-0.1617387533880964,1.0,56040.039859002165,216,0.6496545862117816,ID,0
Idaho,STEM,Multi-racial and Other,Male,-0.10373084928388805,1.0,45467.481019522784,216,0.8022100448100717,ID,0
Idaho,STEM,Native American or Hawaiian,Female,-0.2996907876897103,1.0,10956.019522776573,141,3.45527071588129,ID,0
Idaho,STEM,Native American or Hawaiian,Male,-0.8473964136746958,0.0,7888.334056399133,582,5.898283033631725,ID,0
Idaho,STEM,White,Female,0.2953646702948447,0.8,31553.336225596526,1019,0.3864322765471105,ID,0
Idaho,STEM,White,Male,0.5336054673156428,0.9736842105263158,44919.68004338395,4132,1.3312492727931007,ID,0
Idaho,STEM-related,Multi-racial and Other,Female,-0.41594155035257674,1.0,405.37272234273314,209,1.0211495731075626,ID,0
Idaho,STEM-related,White,Female,0.23515312800015997,1.0,31717.676518438177,2432,1.4982251964184128,ID,0
Idaho,STEM-related,White,Male,-0.1746200710241092,1.0,28485.65075921909,1444,0.7557542191892895,ID,0
Illinois,Non-STEM,Asian,Female,0.06991900378492019,0.8910256410256411,15038.092915811087,18843,0.8580911896296662,IL,0
Illinois,Non-STEM,Asian,Male,-0.0972059371231412,0.9194630872483222,19601.376283367557,17142,0.7283144623764314,IL,0
Illinois,Non-STEM,Black or African American,Female,-0.0251824597374712,0.9108910891089109,16593.75770020534,67226,1.0292946303489308,IL,0
Illinois,Non-STEM,Black or African American,Male,0.06523506408735642,0.7987421383647799,13482.428131416837,55416,0.9885499586569102,IL,0
Illinois,Non-STEM,Multi-racial and Other,Female,0.012654360698319515,0.8392156862745098,20742.197125256676,44514,1.0232279618458795,IL,0
Illinois,Non-STEM,Multi-racial and Other,Male,0.08082260048057185,0.8305084745762712,25927.74640657084,46948,1.042072091412493,IL,0
Illinois,Non-STEM,Native American or Hawaiian,Female,-0.019674668003453816,0.8571428571428571,18149.42248459959,1015,1.1665267692805565,IL,0
Illinois,Non-STEM,Native American or Hawaiian,Male,-0.22365479480645825,0.8125,25409.191478439425,1528,1.1665267692805565,IL,0
Illinois,Non-STEM,White,Female,-0.029385176862206965,0.9223341729638959,20742.197125256676,249538,0.9931753980911572,IL,0
Illinois,Non-STEM,White,Male,0.055081370080367266,0.8772321428571429,28001.96611909651,288886,1.0236888539327234,IL,0
Illinois,Not working,Black or African American,Female,,1.0,0.0,3041,2.7732901448525538,IL,1
Illinois,Not working,Black or African American,Male,,0.7777777777777778,0.0,4664,4.955625073362714,IL,1
Illinois,Not working,Multi-racial and Other,Female,,1.0,0.0,673,0.9214404952776131,IL,1
Illinois,Not working,Multi-racial and Other,Male,,0.6666666666666666,0.0,275,0.36357148578219933,IL,1
Illinois,Not working,White,Female,,0.7692307692307693,0.0,2631,0.6237155381860595,IL,1
Illinois,Not working,White,Male,,0.6666666666666666,0.0,1997,0.42149846385340684,IL,1
Illinois,STEM,Asian,Female,0.23610703344189454,0.9583333333333334,34743.18018480493,3563,2.02619105507398,IL,0
Illinois,STEM,Asian,Male,0.2267690646053729,0.9310344827586207,57041.04209445585,8459,4.488049567643905,IL,0
Illinois,STEM,Black or African American,Female,0.3597323949412677,1.0,51855.49281314168,2820,0.5391786921236493,IL,0
Illinois,STEM,Black or African American,Male,0.12685295119824816,1.0,42002.94917864476,3152,0.7021515082865915,IL,0
Illinois,STEM,Multi-racial and Other,Female,0.532683818550554,1.0,51855.49281314168,584,0.16763696978686712,IL,0
Illinois,STEM,Multi-racial and Other,Male,0.3219779952717003,0.875,51855.49281314168,4163,1.15390022079423,IL,0
Illinois,STEM,White,Female,0.3158236166271528,0.9834710743801653,49781.27310061602,11441,0.568636097189109,IL,0
Illinois,STEM,White,Male,0.24949963203110892,0.960431654676259,51855.49281314168,29165,1.2905791259538202,IL,0
Illinois,STEM-related,Asian,Female,0.025121275921106988,0.9259259259259259,37335.95482546201,3210,2.0985171880542866,IL,0
Illinois,STEM-related,Asian,Male,0.2695267288348574,0.9473684210526315,39825.018480492814,1855,1.1314241922330717,IL,0
Illinois,STEM-related,Black or African American,Female,-0.3182615805569943,0.9166666666666666,40447.28439425051,3102,0.6818177967289579,IL,0
Illinois,STEM-related,Black or African American,Male,0.15039320832529296,0.7,27327.84471252567,2161,0.5534040307407515,IL,0
Illinois,STEM-related,Multi-racial and Other,Female,0.13475905994445977,0.8333333333333334,49262.7181724846,4977,1.6423568356412457,IL,0
Illinois,STEM-related,Multi-racial and Other,Male,0.028600650076814463,1.0,43714.18044147843,1169,0.3724940016382373,IL,0
Illinois,STEM-related,White,Female,0.1643927845996998,0.9645390070921985,41484.39425051335,29483,1.6845543948953616,IL,0
Illinois,STEM-related,White,Male,-0.025778806154246877,0.9863013698630136,34224.62525667351,9147,0.4653120095303753,IL,0
Indiana,Non-STEM,Asian,Female,-0.2943304550733514,0.9333333333333333,17082.497181510713,6725,0.8954085920441653,IN,0
Indiana,Non-STEM,Asian,Male,0.1619757341021967,0.8648648648648649,20157.346674182638,5741,0.78331695777528,IN,0
Indiana,Non-STEM,Black or African American,Female,-0.1296815072544918,0.8646616541353384,19929.58004509583,26952,1.0696005481635402,IN,0
Indiana,Non-STEM,Black or African American,Male,-0.07039750153177615,0.6666666666666666,19246.2801578354,23731,1.0676025395528943,IN,0
Indiana,Non-STEM,Multi-racial and Other,Female,0.05252408270197646,0.7875,16171.430665163474,13331,1.0128307979519613,IN,0
Indiana,Non-STEM,Multi-racial and Other,Male,0.3361350353978368,0.7115384615384616,22776.662908680948,15840,1.0726843910089174,IN,0
Indiana,Non-STEM,Native American or Hawaiian,Female,,0.5,0.0,270,1.1242870113339676,IN,1
Indiana,Non-STEM,Native American or Hawaiian,Male,1.010134402915491,0.25,22776.662908680948,656,0.8400139856891602,IN,0
Indiana,Non-STEM,White,Female,-0.07999839062249918,0.8763206960845246,20498.99661781285,179268,0.9801092397250409,IN,0
Indiana,Non-STEM,White,Male,0.10999902938359009,0.8377270064440538,28470.828635851183,187872,1.0086338515731286,IN,0
Indiana,Not working,Black or African American,Female,,1.0,0.0,30,0.4629374123505786,IN,1
Indiana,Not working,Multi-racial and Other,Male,,1.0,0.0,94,2.475227056655499,IN,1
Indiana,Not working,White,Female,,0.7142857142857143,0.0,568,1.2075092102494493,IN,1
Indiana,Not working,White,Male,,0.4,0.0,492,1.0270864270155147,IN,1
Indiana,STEM,Asian,Female,0.1722039888224385,1.0,22776.662908680948,799,1.9406308034672402,IN,0
Indiana,STEM,Asian,Male,-0.06430411473128442,1.0,34164.994363021426,2179,5.423434313106219,IN,0
Indiana,STEM,Black or African American,Female,0.9818814504622161,0.3333333333333333,45553.325817361896,418,0.3026035880038693,IN,0
Indiana,STEM,Black or African American,Male,-0.42412148531474797,1.0,53525.15783540023,804,0.659806789498027,IN,0
Indiana,STEM,Multi-racial and Other,Female,0.8115302034753273,0.5,11673.039740698987,407,0.5640735714313025,IN,0
Indiana,STEM,Multi-racial and Other,Male,0.5679878683112376,0.75,52955.74126268321,558,0.6893156764515437,IN,0
Indiana,STEM,Native American or Hawaiian,Male,0.26068716211714604,0.5,48400.40868094702,186,4.344730015356314,IN,0
Indiana,STEM,White,Female,0.24917953973392934,0.9545454545454546,45553.325817361896,4498,0.44859903370610343,IN,0
Indiana,STEM,White,Male,0.06324454828182,0.9571428571428572,48343.467023675315,15389,1.5071242343624178,IN,0
Indiana,STEM-related,Asian,Female,-0.2715968485727805,1.0,95661.98421645998,920,1.83111824551103,IN,0
Indiana,STEM-related,Asian,Male,-0.39985539236892254,1.0,109327.98196166856,320,0.6526788714687689,IN,0
Indiana,STEM-related,Black or African American,Female,0.5464637005121602,1.0,34164.994363021426,930,0.5517129288562777,IN,0
Indiana,STEM-related,Black or African American,Male,0.511625623705472,0.3333333333333333,45553.325817361896,456,0.306660610171113,IN,0
Indiana,STEM-related,Multi-racial and Other,Female,-0.4865799079582193,1.0,45553.325817361896,1060,1.2038701038478203,IN,0
Indiana,STEM-related,Multi-racial and Other,Male,0.1387856811948948,1.0,34164.994363021426,110,0.11135483095020406,IN,0
Indiana,STEM-related,Native American or Hawaiian,Male,2.8827472128492224,1.0,517030.2480270575,36,0.6891040021088255,IN,0
Indiana,STEM-related,White,Female,0.10493213425652294,0.9436619718309859,40997.993235625705,21305,1.7412167751911583,IN,0
Indiana,STEM-related,White,Male,0.3687946024582538,0.9333333333333333,36442.660653889514,5661,0.45432248370766065,IN,0
Iowa,Non-STEM,Asian,Female,-0.2641637127411157,0.8461538461538461,17024.91573033708,1779,0.42609049034684865,IA,0
Iowa,Non-STEM,Asian,Male,-0.14641590740424232,0.9,18159.910112359554,2773,0.7815914575334808,IA,0
Iowa,Non-STEM,Black or African American,Female,-0.533905223633845,0.9411764705882353,15095.425280898879,4291,0.9242721953295207,IA,0
Iowa,Non-STEM,Black or African American,Male,-0.1994759734691334,0.6470588235294118,12598.43764044944,8001,1.1112896773753416,IA,0
Iowa,Non-STEM,Multi-racial and Other,Female,0.46728633087521315,0.9,18273.409550561802,2881,1.0432338888765047,IA,0
Iowa,Non-STEM,Multi-racial and Other,Male,0.7588772015741917,0.8275862068965517,17024.91573033708,3966,0.9167163935166992,IA,0
Iowa,Non-STEM,Native American or Hawaiian,Female,-0.5254813983097669,0.75,17876.161516853932,514,1.1446242008811633,IA,0
Iowa,Non-STEM,Native American or Hawaiian,Male,-0.23399803674401762,0.3333333333333333,32801.33764044944,272,1.1446242008811633,IA,0
Iowa,Non-STEM,White,Female,0.044126199111322276,0.944620253164557,22699.887640449437,78658,1.0159540780062126,IA,0
Iowa,Non-STEM,White,Male,0.11079261134317173,0.9031847133757962,32914.83707865169,96147,1.017221557109514,IA,0
Iowa,Not working,Black or African American,Male,,1.0,0.0,36,0.9905025616233434,IA,1
Iowa,Not working,Multi-racial and Other,Male,,1.0,0.0,551,25.229229028093158,IA,1
Iowa,Not working,White,Female,,1.0,0.0,245,0.6268553764302023,IA,1
Iowa,Not working,White,Male,,1.0,0.0,174,0.3646692619702576,IA,1
Iowa,STEM,Asian,Female,-0.3713694479480431,1.0,0.0,2057,5.700585407011022,IA,0
Iowa,STEM,Asian,Male,-0.25017692945955483,1.0,70369.65168539327,1288,4.200539462335995,IA,0
Iowa,STEM,Black or African American,Female,0.370098229794633,0.5,15265.674438202248,216,0.5383372065664528,IA,0
Iowa,STEM,Black or African American,Male,-0.9711073023891035,1.0,39554.55421348315,154,0.2474930468574562,IA,0
Iowa,STEM,Multi-racial and Other,Female,0.46452720526341484,1.0,24515.878651685394,67,0.2807194487672482,IA,0
Iowa,STEM,Multi-racial and Other,Male,0.47733452527678555,1.0,72639.64044943823,435,1.1634047067841526,IA,0
Iowa,STEM,White,Female,-0.2016599110842455,1.0,47442.765168539336,2537,0.3791498749402363,IA,0
Iowa,STEM,White,Male,0.3434693295217836,0.9864864864864865,60722.19943820225,10469,1.2815757726363057,IA,0
Iowa,STEM-related,Asian,Female,-0.20365314886790492,1.0,29793.60252808989,943,4.249400721086525,IA,0
Iowa,STEM-related,Black or African American,Female,1.651510757141052,1.0,20429.89887640449,807,3.270431142527235,IA,0
Iowa,STEM-related,Black or African American,Male,-0.6073991815843613,1.0,86259.57303370787,50,0.13066013880930621,IA,0
Iowa,STEM-related,Multi-racial and Other,Female,-0.12703853954322475,1.0,5674.971910112359,213,1.4511360546444534,IA,0
Iowa,STEM-related,White,Female,0.40774525231532777,0.9753086419753086,45399.77528089887,7180,1.7448002853079203,IA,0
Iowa,STEM-related,White,Male,0.1708228456048912,1.0,26672.367977528094,1399,0.27847591072929073,IA,0
Kansas,Non-STEM,Asian,Female,0.05873962689499496,0.75,11324.49551569507,1758,0.586029595397608,KS,0
Kansas,Non-STEM,Asian,Male,-0.03357746799674853,0.8636363636363636,33407.26177130045,3351,0.8015903484329157,KS,0
Kansas,Non-STEM,Black or African American,Female,0.06676076293712946,0.7916666666666666,16420.518497757846,5473,1.146277002974116,KS,0
Kansas,Non-STEM,Black or African American,Male,-0.05527472292524001,0.6739130434782609,19591.377242152466,8088,1.1467906168054551,KS,0
Kansas,Non-STEM,Multi-racial and Other,Female,0.09060799275966828,0.6764705882352942,13419.527186098654,8252,1.0190107596366498,KS,0
Kansas,Non-STEM,Multi-racial and Other,Male,-0.02381330176084352,0.7924528301886793,22082.766255605387,8017,1.0583554377305653,KS,0
Kansas,Non-STEM,Native American or Hawaiian,Female,-0.07270492580169928,0.6666666666666666,39635.73430493274,1180,1.16805898877885,KS,0
Kansas,Non-STEM,Native American or Hawaiian,Male,0.06253466066986797,0.6666666666666666,30236.40302690583,1415,1.16805898877885,KS,0
Kansas,Non-STEM,White,Female,-0.006847761976835077,0.8634146341463415,19251.64237668161,72846,0.9938262856276688,KS,0
Kansas,Non-STEM,White,Male,0.07275370631875412,0.8246110325318247,27178.789237668163,79351,0.9977463918639181,KS,0
Kansas,Not working,White,Female,,1.0,0.0,690,1.2216443296520485,KS,1
Kansas,Not working,White,Male,,0.6666666666666666,0.0,772,1.2597256870928841,KS,1
Kansas,STEM,Asian,Female,1.2473460569397343,1.0,59453.6014573991,457,1.834231206617672,KS,0
Kansas,STEM,Asian,Male,-0.12270091782779664,1.0,60586.0510089686,1472,4.23958221052668,KS,0
Kansas,STEM,Black or African American,Male,1.1875470973104845,1.0,56622.477578475344,67,0.11438129007625376,KS,0
Kansas,STEM,Multi-racial and Other,Female,1.6201668160164544,1.0,41900.633408071764,53,0.078801161628195,KS,0
